kind,target,status,final_url,sources,note
internal,/evidence/one-patient-n-measures-20260222T194523Z.md,200,http://localhost:4174/evidence/one-patient-n-measures-20260222T194523Z.md,/race-track-fhir-evidence.html,
internal,/evidence/one-patient-n-measures-20260222T194528Z.json,200,http://localhost:4174/evidence/one-patient-n-measures-20260222T194528Z.json,/race-track-fhir-evidence.html,
internal,/evidence/one-patient-n-measures-20260222T194528Z.md,200,http://localhost:4174/evidence/one-patient-n-measures-20260222T194528Z.md,/race-track-fhir-evidence.html,
internal,/evidence/portal-link-audit-web-cz5d9d6nd-mahooosuc-solutions-vercel-app-20260222T140622Z.md,200,http://localhost:4174/evidence/portal-link-audit-web-cz5d9d6nd-mahooosuc-solutions-vercel-app-20260222T140622Z.md,/race-track-fhir-evidence.html,
internal,/evidence/portal-link-audit-web-gamma-snowy-38-vercel-app-20260222T154550Z.csv,200,http://localhost:4174/evidence/portal-link-audit-web-gamma-snowy-38-vercel-app-20260222T154550Z.csv,/race-track-fhir-evidence.html,
internal,/evidence/portal-link-audit-web-gamma-snowy-38-vercel-app-20260222T154550Z.md,200,http://localhost:4174/evidence/portal-link-audit-web-gamma-snowy-38-vercel-app-20260222T154550Z.md,/race-track-fhir-evidence.html,
internal,/evidence/validation-summary-20260222T194530Z.md,200,http://localhost:4174/evidence/validation-summary-20260222T194530Z.md,/race-track-fhir-evidence.html,
internal,/evidence/web-performance-20260222T154047Z.csv,200,http://localhost:4174/evidence/web-performance-20260222T154047Z.csv,/race-track-fhir-evidence.html,
internal,/evidence/web-validation-20260222T154047Z.md,200,http://localhost:4174/evidence/web-validation-20260222T154047Z.md,/race-track-fhir-evidence.html,
internal,/evidence/web-vitals-20260222T154047Z.csv,200,http://localhost:4174/evidence/web-vitals-20260222T154047Z.csv,/race-track-fhir-evidence.html,
internal,/executive-summary.html,200,http://localhost:4174/executive-summary.html,/ai-solutioning-index.html;/shared-nav.html;/sitemap.xml,
internal,/java-rebuild-deep-dive.html,200,http://localhost:4174/java-rebuild-deep-dive.html,/ai-solutioning-index.html;/shared-nav.html;/sitemap.xml,
internal,/kill-tony-vision-deck.html,200,http://localhost:4174/kill-tony-vision-deck.html,/ai-solutioning-index.html;/cms-vision.html;/shared-nav.html;/sitemap.xml,
internal,/origin-story.html,200,http://localhost:4174/origin-story.html,/ai-solutioning-index.html;/sitemap.xml,
internal,/performance-benchmarking.html,200,http://localhost:4174/performance-benchmarking.html,/ai-solutioning-index.html;/shared-nav.html;/sitemap.xml,
internal,/platform-architecture.html,200,http://localhost:4174/platform-architecture.html,/shared-nav.html;/sitemap.xml,
internal,/race-track-fhir-evidence.html,200,http://localhost:4174/race-track-fhir-evidence.html,/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html;/sitemap.xml,
internal,/race-track-fhir-pipeline,200,http://localhost:4174/race-track-fhir-pipeline,/ai-solutioning-index.html;/platform-architecture.html;/shared-nav.html;/sitemap.xml,
internal,/race-track-fhir-pipeline-print.html,200,http://localhost:4174/race-track-fhir-pipeline-print.html,/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html;/sitemap.xml,
internal,/race-track-fhir-pipeline?ab=a,200,http://localhost:4174/race-track-fhir-pipeline?ab=a,/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html,
internal,/race-track-fhir-pipeline?ab=b,200,http://localhost:4174/race-track-fhir-pipeline?ab=b,/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html,
internal,/sales-narrative.html,200,http://localhost:4174/sales-narrative.html,/ai-solutioning-index.html;/sitemap.xml,
internal,/sitemap.xml,200,http://localhost:4174/sitemap.xml,/seed,
internal,/spec-driven-development-analysis.html,200,http://localhost:4174/spec-driven-development-analysis.html,/ai-solutioning-index.html;/shared-nav.html;/sitemap.xml,
internal,/speech-final.html,200,http://localhost:4174/speech-final.html,/ai-solutioning-index.html;/cms-vision.html;/shared-nav.html;/sitemap.xml,
internal,/traditional-vs-ai-solutioning-comparison.html,200,http://localhost:4174/traditional-vs-ai-solutioning-comparison.html,/ai-solutioning-index.html;/shared-nav.html;/sitemap.xml,
internal,/validation-report.html,200,http://localhost:4174/validation-report.html,/ai-solutioning-index.html;/cms-vision.html;/shared-nav.html;/sitemap.xml,
internal,/vision-deck.html,200,http://localhost:4174/vision-deck.html,/platform-architecture.html;/shared-nav.html;/sitemap.xml,
external,https://fonts.googleapis.com,404,https://fonts.googleapis.com,/ai-native-vs-non-ai-native-comparison.html;/ai-solutioning-index.html;/ai-solutioning-journey.html;/ai-solutioning-metrics.html;/architecture-evolution-timeline.html;/executive-summary.html;/java-rebuild-deep-dive.html;/performance-benchmarking.html;/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html;/spec-driven-development-analysis.html;/traditional-vs-ai-solutioning-comparison.html,Not Found
external,https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap,200,https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap,/ai-native-vs-non-ai-native-comparison.html;/ai-solutioning-index.html;/ai-solutioning-journey.html;/ai-solutioning-metrics.html;/architecture-evolution-timeline.html;/executive-summary.html;/java-rebuild-deep-dive.html;/performance-benchmarking.html;/spec-driven-development-analysis.html;/traditional-vs-ai-solutioning-comparison.html,
external,https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;700&family=Source+Sans+3:wght@400;600;700&display=swap,200,https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;700&family=Source+Sans+3:wght@400;600;700&display=swap,/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html,
external,https://fonts.gstatic.com,404,https://fonts.gstatic.com,/ai-native-vs-non-ai-native-comparison.html;/ai-solutioning-index.html;/ai-solutioning-journey.html;/ai-solutioning-metrics.html;/architecture-evolution-timeline.html;/executive-summary.html;/java-rebuild-deep-dive.html;/performance-benchmarking.html;/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html;/spec-driven-development-analysis.html;/traditional-vs-ai-solutioning-comparison.html,Not Found
external,https://github.com/webemo-aaron/hdim/issues/466,404,https://github.com/webemo-aaron/hdim/issues/466,/race-track-fhir-evidence.html,Not Found
external,https://github.com/webemo-aaron/hdim/issues/467,404,https://github.com/webemo-aaron/hdim/issues/467,/race-track-fhir-evidence.html,Not Found
external,https://github.com/webemo-aaron/hdim/issues/468,404,https://github.com/webemo-aaron/hdim/issues/468,/race-track-fhir-evidence.html,Not Found
external,https://github.com/webemo-aaron/hdim/issues/474,404,https://github.com/webemo-aaron/hdim/issues/474,/race-track-fhir-evidence.html,Not Found
external,https://web-gamma-snowy-38.vercel.app/ai-solutioning-whitepaper.html,200,https://web-gamma-snowy-38.vercel.app/ai-solutioning-whitepaper.html,/ai-solutioning-whitepaper.html,
external,https://web-gamma-snowy-38.vercel.app/blog-post-ai-solutioning.html,200,https://web-gamma-snowy-38.vercel.app/blog-post-ai-solutioning.html,/blog-post-ai-solutioning.html,
external,https://web-gamma-snowy-38.vercel.app/kill-tony-vision-deck.html,200,https://web-gamma-snowy-38.vercel.app/kill-tony-vision-deck.html,/kill-tony-vision-deck.html,
external,https://web-gamma-snowy-38.vercel.app/origin-story.html,200,https://web-gamma-snowy-38.vercel.app/origin-story.html,/origin-story.html,
external,https://web-gamma-snowy-38.vercel.app/sales-narrative.html,200,https://web-gamma-snowy-38.vercel.app/sales-narrative.html,/sales-narrative.html,
external,https://web-gamma-snowy-38.vercel.app/speech-final.html,200,https://web-gamma-snowy-38.vercel.app/speech-final.html,/speech-final.html,
external,https://web-gamma-snowy-38.vercel.app/validation-report.html,200,https://web-gamma-snowy-38.vercel.app/validation-report.html,/validation-report.html,
