kind,target,status,final_url,sources,note
external,https://fonts.googleapis.com,ERR,https://fonts.googleapis.com,/ai-native-vs-non-ai-native-comparison.html;/ai-solutioning-index.html;/ai-solutioning-journey.html;/ai-solutioning-metrics.html;/architecture-evolution-timeline.html;/executive-summary.html;/java-rebuild-deep-dive.html;/performance-benchmarking.html;/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html;/spec-driven-development-analysis.html;/traditional-vs-ai-solutioning-comparison.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap,ERR,https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap,/ai-native-vs-non-ai-native-comparison.html;/ai-solutioning-index.html;/ai-solutioning-journey.html;/ai-solutioning-metrics.html;/architecture-evolution-timeline.html;/executive-summary.html;/java-rebuild-deep-dive.html;/performance-benchmarking.html;/spec-driven-development-analysis.html;/traditional-vs-ai-solutioning-comparison.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;700&family=Source+Sans+3:wght@400;600;700&display=swap,ERR,https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;700&family=Source+Sans+3:wght@400;600;700&display=swap,/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://fonts.gstatic.com,ERR,https://fonts.gstatic.com,/ai-native-vs-non-ai-native-comparison.html;/ai-solutioning-index.html;/ai-solutioning-journey.html;/ai-solutioning-metrics.html;/architecture-evolution-timeline.html;/executive-summary.html;/java-rebuild-deep-dive.html;/performance-benchmarking.html;/race-track-fhir-pipeline-b.html;/race-track-fhir-pipeline.html;/spec-driven-development-analysis.html;/traditional-vs-ai-solutioning-comparison.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://github.com/webemo-aaron/hdim/issues/466,ERR,https://github.com/webemo-aaron/hdim/issues/466,/race-track-fhir-evidence.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://github.com/webemo-aaron/hdim/issues/467,ERR,https://github.com/webemo-aaron/hdim/issues/467,/race-track-fhir-evidence.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://github.com/webemo-aaron/hdim/issues/468,ERR,https://github.com/webemo-aaron/hdim/issues/468,/race-track-fhir-evidence.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://github.com/webemo-aaron/hdim/issues/474,ERR,https://github.com/webemo-aaron/hdim/issues/474,/race-track-fhir-evidence.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://github.com/webemo-aaron/hdim/issues/476,ERR,https://github.com/webemo-aaron/hdim/issues/476,/race-track-fhir-evidence.html,<urlopen error [Errno -3] Temporary failure in name resolution>
external,https://github.com/webemo-aaron/hdim/pull/477,ERR,https://github.com/webemo-aaron/hdim/pull/477,/race-track-fhir-evidence.html,<urlopen error [Errno -3] Temporary failure in name resolution>
